# wavelength, intensity
6.014472194805194931e+02 6.724721437391344807e+02
6.020623038961039128e+02 6.781696314526840297e+02
6.026773883116883326e+02 6.782452016378548478e+02
6.032924727272727523e+02 6.806961011332770113e+02
6.039075571428571720e+02 6.799214787493675658e+02
6.045226415584415918e+02 6.834661564631657029e+02
6.051377259740260115e+02 6.866209609943907708e+02
6.057528103896104312e+02 6.890412888110710128e+02
6.063678948051947373e+02 6.914616166277509137e+02
6.069829792207792707e+02 6.938819444444316105e+02
6.075980636363635767e+02 6.972513632163952479e+02
6.082131480519481102e+02 7.024854743484233950e+02
6.088282324675324162e+02 7.081953939840640260e+02
6.094433168831169496e+02 7.138432752382919944e+02
6.100584012987012557e+02 7.135474118740922904e+02
6.106734857142856754e+02 7.189183418172170832e+02
6.112885701298700951e+02 7.202634526830858022e+02
6.119036545454545148e+02 7.245452944356430862e+02
6.125187389610389346e+02 7.281945995819407926e+02
6.131338233766233543e+02 7.333335852081628445e+02
6.137489077922077740e+02 7.340733154696639531e+02
6.143639922077921938e+02 7.405585407209069899e+02
6.149790766233766135e+02 7.436927879296021047e+02
6.155941610389610332e+02 7.474473800662038911e+02
6.162092454545454530e+02 7.491143777573430498e+02
6.168243298701298727e+02 7.543989960641569041e+02
6.174394142857142924e+02 7.576182218331604190e+02
6.180544987012987121e+02 7.585146659104473201e+02
6.186695831168831319e+02 7.643421317814145368e+02
6.192846675324675516e+02 7.614021394485801011e+02
6.198997519480519713e+02 7.637910525025847619e+02
6.205148363636363911e+02 7.665567213394413102e+02
6.211299207792208108e+02 7.671017676757170420e+02
6.217450051948052305e+02 7.645341170479434822e+02
6.223600896103896503e+02 7.676640632102709105e+02
6.229751740259739563e+02 7.656662094994017025e+02
6.235902584415584897e+02 7.649300294315827387e+02
6.242053428571427958e+02 7.654212675856431360e+02
6.248204272727273292e+02 7.638521575033227009e+02
6.254355116883116352e+02 7.646330814909192668e+02
6.260505961038961686e+02 7.677137684843829675e+02
6.266656805194804747e+02 7.707970966057649775e+02
6.272807649350648944e+02 7.725471128000751833e+02
6.278958493506493141e+02 7.730330702968828973e+02
6.285109337662337339e+02 7.777990403605016354e+02
6.291260181818181536e+02 7.802675570785777381e+02
6.297411025974025733e+02 7.815108606599259247e+02
6.303561870129869931e+02 7.845592039115978196e+02
6.309712714285714128e+02 7.881387847308752725e+02
6.315863558441558325e+02 7.892026152595925623e+02
6.322014402597402523e+02 7.925419722792531729e+02
6.328165246753246720e+02 7.969286117171307069e+02
6.334316090909090917e+02 7.982495611599501899e+02
6.340466935064935114e+02 8.009055707743724497e+02
6.346617779220779312e+02 8.034077858185204377e+02
6.352768623376623509e+02 8.082169971383334541e+02
6.358919467532467706e+02 8.139339567307728203e+02
6.365070311688311904e+02 8.198961943759157975e+02
6.371221155844156101e+02 8.235368439567918131e+02
6.377372000000000298e+02 8.286375516830908055e+02
6.383522844155844496e+02 8.365136822589805661e+02
6.389673688311688693e+02 8.434819565436339417e+02
6.395824532467531753e+02 8.527358279125440959e+02
6.401975376623377088e+02 8.581503312476497740e+02
6.408126220779220148e+02 8.669682400734429848e+02
6.414277064935065482e+02 8.748759295000571683e+02
6.420427909090908543e+02 8.792997348887837461e+02
6.426578753246753877e+02 8.869698692390375072e+02
6.432729597402596937e+02 8.926533467969474032e+02
6.438880441558441134e+02 9.035632472025081370e+02
6.445031285714285332e+02 9.078152172267477908e+02
6.451182129870129529e+02 9.141249621552381086e+02
6.457332974025973726e+02 9.231235778365348779e+02
6.463483818181817924e+02 9.321927653326208656e+02
6.469634662337662121e+02 9.370328342947573219e+02
6.475785506493506318e+02 9.445756923824827709e+02
6.481936350649350516e+02 9.443867258000592528e+02
6.488087194805194713e+02 9.498671659035203447e+02
6.494238038961038910e+02 9.576614115233716120e+02
6.500388883116883108e+02 9.617341587324483498e+02
6.506539727272727305e+02 9.659718955882181035e+02
6.512690571428571502e+02 9.771093583921942809e+02
6.518841415584415699e+02 9.767363149998818699e+02
6.524992259740259897e+02 9.756794085141850701e+02
6.531143103896104094e+02 9.799156759412353495e+02
6.537293948051948291e+02 9.855975168600858751e+02
6.543444792207792489e+02 9.889325079052006231e+02
6.549595636363636686e+02 9.904596182455785538e+02
6.555746480519480883e+02 9.942177698480054460e+02
6.561897324675323944e+02 9.994629156970200938e+02
6.568048168831169278e+02 9.983111069496500249e+02
6.574199012987012338e+02 1.002933668462616765e+03
6.580349857142857672e+02 1.004907028502451794e+03
6.586500701298700733e+02 1.002569793297971842e+03
6.592651545454546067e+02 1.002505794772468676e+03
6.598802389610389127e+02 1.005730879932243397e+03
6.604953233766234462e+02 1.008240500710222022e+03
6.611104077922077522e+02 1.011909870506320090e+03
6.617254922077922856e+02 1.012604575170071712e+03
6.623405766233765917e+02 1.014380112689742873e+03
6.629556610389610114e+02 1.020434391503745587e+03
6.635707454545454311e+02 1.020736259718370661e+03
6.641858298701298509e+02 1.025173258807360298e+03
6.648009142857142706e+02 1.028836802213667170e+03
6.654159987012986903e+02 1.033346256890408768e+03
6.660310831168831101e+02 1.035393944485929751e+03
6.666461675324675298e+02 1.042298047651950128e+03
6.672612519480519495e+02 1.041879199691599752e+03
6.678763363636363692e+02 1.046125633742409491e+03
6.684914207792207890e+02 1.043655285530595847e+03
6.691065051948052087e+02 1.053674779369542648e+03
6.697215896103896284e+02 1.051615999284670352e+03
6.703366740259739345e+02 1.054556077497295291e+03
6.709517584415584679e+02 1.056873911222801098e+03
6.715668428571427739e+02 1.060067462318490698e+03
6.721819272727273074e+02 1.061887359413535478e+03
6.727970116883116134e+02 1.064011657289077675e+03
6.734120961038961468e+02 1.066377523292521573e+03
6.740271805194804529e+02 1.068763680238440656e+03
6.746422649350649863e+02 1.070564219266103009e+03
6.752573493506492923e+02 1.077367802538819205e+03
6.758724337662338257e+02 1.079608172745585762e+03
6.764875181818181318e+02 1.084371256802357721e+03
6.771026025974026652e+02 1.089049731310735524e+03
6.777176870129869712e+02 1.091491920278941279e+03
6.783327714285715047e+02 1.093175986296536621e+03
6.789478558441558107e+02 1.099427714197949854e+03
6.795629402597402304e+02 1.103773394142252755e+03
6.801780246753246502e+02 1.107810027555485249e+03
6.807931090909090699e+02 1.113509602982186152e+03
6.814081935064934896e+02 1.117561684614622209e+03
6.820232779220779094e+02 1.121282550659034086e+03
6.826383623376623291e+02 1.124377713211396667e+03
6.832534467532467488e+02 1.127900140394820710e+03
6.838685311688311685e+02 1.135624129697247781e+03
6.844836155844155883e+02 1.141215344864937379e+03
6.850987000000000080e+02 1.146075474263157503e+03
6.857137844155844277e+02 1.152643623149874657e+03
6.863288688311688475e+02 1.155400142086120468e+03
6.869439532467531535e+02 1.164306006768415273e+03
6.875590376623376869e+02 1.170356436344767417e+03
6.881741220779219930e+02 1.178911851639302313e+03
6.887892064935065264e+02 1.182194865379260364e+03
6.894042909090908324e+02 1.190954528354658578e+03
6.900193753246753658e+02 1.195163496067689493e+03
6.906344597402596719e+02 1.201348635567332167e+03
6.912495441558442053e+02 1.204772529913049766e+03
6.918646285714285113e+02 1.214190744388996563e+03
6.924797129870130448e+02 1.219391089599066163e+03
6.930947974025973508e+02 1.222421038636764706e+03
6.937098818181818842e+02 1.232984877027375660e+03
6.943249662337661903e+02 1.237130048364802406e+03
6.949400506493507237e+02 1.243689554815132624e+03
