# wavelength, intensity
7.050266044955044435e+02 9.237199993322813274e-01
7.055388034965035331e+02 9.285785161191663084e-01
7.060510024975025090e+02 9.309772173381580807e-01
7.065632014985014848e+02 9.333355625824696356e-01
7.070754004995005744e+02 9.346913209401167544e-01
7.075875995004994365e+02 9.397251181637547024e-01
7.080997985014985261e+02 9.432196291284720147e-01
7.086119975024975020e+02 9.453922199022231077e-01
7.091241965034964778e+02 9.527894024776559778e-01
7.096363955044955674e+02 9.545463578366344404e-01
7.101485945054944295e+02 9.592276985166541259e-01
7.106607935064935191e+02 9.603218615750052090e-01
7.111729925074924950e+02 9.614929041838207180e-01
7.116851915084914708e+02 9.644742097812272208e-01
7.121973905094905604e+02 9.658161099303964603e-01
7.127095895104895362e+02 9.663190971644014526e-01
7.132217885114885121e+02 9.637762371588187715e-01
7.137339875124874879e+02 9.654775212707806809e-01
7.142461865134864638e+02 9.643253080415569167e-01
7.147583855144855534e+02 9.649954597296435121e-01
7.152705845154845292e+02 9.571804165829010946e-01
7.157827835164835051e+02 9.605436063559837923e-01
7.162949825174825946e+02 9.561775400112746404e-01
7.168071815184814568e+02 9.536020755457120801e-01
7.173193805194805464e+02 9.498055803863015845e-01
7.178315795204795222e+02 9.494928892952307908e-01
7.183437785214784981e+02 9.432839229631889699e-01
7.188559775224775876e+02 9.424457618455867047e-01
7.193681765234764498e+02 9.364481057269653519e-01
7.198803755244755394e+02 9.374491283475619996e-01
7.203925745254745152e+02 9.335113898309953528e-01
7.209047735264734911e+02 9.368456340013324724e-01
7.214169725274725806e+02 9.330357315988094813e-01
7.219291715284715565e+02 9.288561701490827271e-01
7.224413705294705323e+02 9.263022642930668349e-01
7.229535695304695082e+02 9.205368710273084121e-01
7.234657685314684841e+02 9.160837824907135385e-01
7.239779675324675736e+02 9.148613179076026114e-01
7.244901665334665495e+02 9.097806481460863903e-01
7.250023655344655253e+02 9.066085726235793008e-01
7.255145645354646149e+02 9.024329764624127170e-01
7.260267635364634771e+02 8.997293396490553263e-01
7.265389625374625666e+02 8.936098331132371619e-01
7.270511615384615425e+02 8.912648609612073836e-01
7.275633605394605183e+02 8.879662955195150031e-01
7.280755595404596079e+02 8.825562767779400186e-01
7.285877585414584701e+02 8.781472768226399328e-01
7.290999575424575596e+02 8.733442577097547677e-01
7.296121565434565355e+02 8.725144315464229416e-01
7.301243555444555113e+02 8.663616509446754321e-01
7.306365545454546009e+02 8.645807741239873723e-01
7.311487535464534631e+02 8.608539270296362567e-01
7.316609525474525526e+02 8.546142043477888972e-01
7.321731515484515285e+02 8.552733100680020017e-01
7.326853505494505043e+02 8.505111079721997536e-01
7.331975495504495939e+02 8.490858008667613310e-01
7.337097485514485697e+02 8.477262710865021145e-01
7.342219475524475456e+02 8.471308559977888120e-01
7.347341465534466352e+02 8.423985318808959732e-01
7.352463455544454973e+02 8.428240665474959759e-01
7.357585445554445869e+02 8.401502302793569799e-01
7.362707435564435627e+02 8.403114780849083587e-01
7.367829425574425386e+02 8.382035731140958790e-01
7.372951415584416281e+02 8.388793317016480788e-01
7.378073405594404903e+02 8.374466704938251516e-01
7.383195395604395799e+02 8.385784254509609514e-01
7.388317385614385557e+02 8.354639568670777505e-01
7.393439375624375316e+02 8.373784573502205397e-01
7.398561365634366211e+02 8.350342768244677361e-01
7.403683355644354833e+02 8.360479357489415397e-01
7.408805345654345729e+02 8.350392433448565743e-01
7.413927335664335487e+02 8.375212489762003942e-01
7.419049325674325246e+02 8.391289865402269399e-01
7.424171315684316141e+02 8.432134557322059631e-01
7.429293305694305900e+02 8.446597981750291195e-01
7.434415295704295659e+02 8.491012146980906339e-01
7.439537285714285417e+02 8.506231896165815654e-01
7.444659275724275176e+02 8.488642582782339741e-01
7.449781265734266071e+02 8.520182434972621843e-01
7.454903255744255830e+02 8.562658114798252784e-01
7.460025245754245589e+02 8.571104499886673667e-01
7.465147235764236484e+02 8.626719117689635175e-01
7.470269225774225106e+02 8.652690145047620129e-01
7.475391215784216001e+02 8.762100479519419061e-01
